Level of education,Country,Year,percentage,income,lead_data,diff,status
lower secondary,Afghanistan,2014,62.59301525134086,L,62.142081442236204,-0,Stagnant
lower secondary,Afghanistan,2015,62.142081442236204,L,63.233972596370734,1,Improving
lower secondary,Afghanistan,2016,63.233972596370734,L,66.32324871582259,3,Improving
lower secondary,Afghanistan,2017,66.32324871582259,L,68.90155738926809,3,Improving
lower secondary,Albania,2014,97.69701932348931,UM,99.61584866144601,2,Improving
lower secondary,Albania,2015,99.61584866144601,UM,97.9423942071586,-2,Worsening
lower secondary,Albania,2016,97.9423942071586,UM,96.15840689642192,-2,Worsening
lower secondary,Albania,2017,96.15840689642192,UM,98.26788084499415,2,Improving
lower secondary,Albania,2018,98.26788084499415,UM,97.19145376598934,-1,Worsening
lower secondary,Antigua and Barbuda,2014,122.49383269791434,H,124.70238095238095,2,Improving
lower secondary,Antigua and Barbuda,2017,121.95929957406531,H,116.34315839923318,-6,Worsening
lower secondary,Argentina,2014,127.94080502175409,H,128.429697648334,0,Stagnant
lower secondary,Argentina,2015,128.429697648334,UM,130.24556183571565,2,Improving
lower secondary,Argentina,2016,130.24556183571565,UM,130.57980605519816,0,Stagnant
lower secondary,Argentina,2017,130.57980605519816,H,128.71063889292918,-2,Worsening
lower secondary,Armenia,2016,92.58207416197658,LM,92.0217162396259,-1,Worsening
lower secondary,Armenia,2017,92.0217162396259,UM,91.44752088460223,-1,Worsening
lower secondary,Armenia,2018,91.44752088460223,UM,89.8271536251732,-2,Worsening
lower secondary,Australia,2015,123.88757587458628,H,120.53022797858179,-3,Worsening
lower secondary,Australia,2016,120.53022797858179,H,119.70183331756049,-1,Worsening
lower secondary,Australia,2017,119.70183331756049,H,110.44965953813796,-9,Worsening
lower secondary,Austria,2014,99.54422835543933,H,100.0858717355491,1,Improving
lower secondary,Austria,2015,100.0858717355491,H,101.60546739882264,2,Improving
lower secondary,Austria,2016,101.60546739882264,H,102.14613818245152,1,Improving
lower secondary,Austria,2017,102.14613818245152,H,102.00420868879019,-0,Stagnant
lower secondary,Azerbaijan,2014,89.05686544321256,UM,90.54042977124266,1,Improving
lower secondary,Azerbaijan,2015,90.54042977124266,UM,93.06221281016502,3,Improving
lower secondary,Azerbaijan,2016,93.06221281016502,UM,96.56377046809467,4,Improving
lower secondary,Azerbaijan,2017,96.56377046809467,UM,100.57006160343134,4,Improving
lower secondary,Azerbaijan,2018,100.57006160343134,UM,102.68045085657103,2,Improving
lower secondary,Bahrain,2014,100.25722631556002,H,101.51404675101865,1,Improving
lower secondary,Bahrain,2015,101.51404675101865,H,101.19812075580083,-0,Stagnant
lower secondary,Bahrain,2016,101.19812075580083,H,99.63600070451476,-2,Worsening
lower secondary,Bahrain,2017,99.63600070451476,H,99.26844903653983,-0,Stagnant
lower secondary,Bahrain,2018,99.26844903653983,H,98.17936240679408,-1,Worsening
lower secondary,Bangladesh,2015,86.24846998151845,LM,88.71194319534527,2,Improving
lower secondary,Bangladesh,2016,88.71194319534527,LM,89.92760692614243,1,Improving
lower secondary,Bangladesh,2017,89.92760692614243,LM,91.95693193146613,2,Improving
lower secondary,Bangladesh,2018,91.95693193146613,LM,91.3919948048752,-1,Worsening
lower secondary,Barbados,2014,106.08143379154342,H,105.50490579143874,-1,Worsening
lower secondary,Barbados,2015,105.50490579143874,H,103.15138852616002,-2,Worsening
lower secondary,Barbados,2016,103.15138852616002,H,102.94583186774533,-0,Stagnant
lower secondary,Barbados,2017,102.94583186774533,H,100.01786831055124,-3,Worsening
lower secondary,Barbados,2018,100.01786831055124,H,100.29114730233827,0,Stagnant
lower secondary,Belarus,2014,103.77025200694521,UM,102.38672608149966,-1,Worsening
lower secondary,Belarus,2015,102.38672608149966,UM,100.15185615822051,-2,Worsening
lower secondary,Belarus,2016,100.15185615822051,UM,97.77856525879825,-2,Worsening
lower secondary,Belarus,2017,97.77856525879825,UM,97.61308625998966,-0,Stagnant
lower secondary,Belgium,2014,177.26237917152022,H,181.041602189246,4,Improving
lower secondary,Belgium,2015,181.041602189246,H,173.22427162843434,-8,Worsening
lower secondary,Belgium,2016,173.22427162843434,H,170.6422311648557,-3,Worsening
lower secondary,Belgium,2017,170.6422311648557,H,168.31834779535905,-2,Worsening
lower secondary,Belize,2014,90.11793281984085,UM,90.93881957011779,1,Improving
lower secondary,Belize,2015,90.93881957011779,UM,97.52621076304203,7,Improving
lower secondary,Belize,2016,97.52621076304203,UM,95.34316056427326,-2,Worsening
lower secondary,Belize,2017,95.34316056427326,UM,97.96620975454256,3,Improving
lower secondary,Belize,2018,97.96620975454256,UM,99.08912420740931,1,Improving
lower secondary,Benin,2014,69.96091516130117,L,72.43764659109424,2,Improving
lower secondary,Benin,2015,72.43764659109424,L,73.80403061010469,1,Improving
lower secondary,Bermuda,2014,85.23489932885906,H,85.21383075523204,-0,Stagnant
lower secondary,Bhutan,2014,90.55390032502709,LM,92.17480896368163,2,Improving
lower secondary,Bhutan,2015,92.17480896368163,LM,95.40201837101075,3,Improving
lower secondary,Bhutan,2016,95.40201837101075,LM,97.30102826398598,2,Improving
lower secondary,Bhutan,2017,97.30102826398598,LM,99.00694955734731,2,Improving
lower secondary,Botswana,2014,104.34737866998076,UM,96.28955420426819,-8,Worsening
lower secondary,Brazil,2014,106.35552194783556,UM,107.83252078998915,1,Improving
lower secondary,Brazil,2015,107.83252078998915,UM,109.93342727492575,2,Improving
lower secondary,Brazil,2016,109.93342727492575,UM,108.0580863975109,-2,Worsening
lower secondary,Brazil,2017,108.0580863975109,UM,110.68621040998052,3,Improving
lower secondary,British Virgin Islands,2015,103.921568627451,H,102.02247191011236,-2,Worsening
lower secondary,Brunei Darussalam,2014,107.78901734104048,H,104.56467843080064,-3,Worsening
lower secondary,Brunei Darussalam,2015,104.56467843080064,H,104.68831265324319,0,Stagnant
lower secondary,Brunei Darussalam,2016,104.68831265324319,H,107.32634138926889,3,Improving
lower secondary,Brunei Darussalam,2017,107.32634138926889,H,108.35212691500115,1,Improving
lower secondary,Brunei Darussalam,2018,108.35212691500115,H,109.0154779001117,1,Improving
lower secondary,Bulgaria,2014,96.68913345941398,UM,91.52116537430693,-5,Worsening
lower secondary,Bulgaria,2015,91.52116537430693,UM,88.42573516763542,-3,Worsening
lower secondary,Bulgaria,2016,88.42573516763542,UM,86.61117551048892,-2,Worsening
lower secondary,Bulgaria,2017,86.61117551048892,UM,74.95878982248786,-12,Worsening
lower secondary,Burkina Faso,2014,41.944992239541676,L,47.20618317061832,5,Improving
lower secondary,Burkina Faso,2015,47.20618317061832,L,49.3617682459295,2,Improving
lower secondary,Burkina Faso,2016,49.3617682459295,L,52.268041012049714,3,Improving
lower secondary,Burkina Faso,2017,52.268041012049714,L,55.53511729557936,3,Improving
lower secondary,Burkina Faso,2018,55.53511729557936,L,53.57202280237854,-2,Worsening
lower secondary,Burundi,2014,52.38547008049543,L,56.97777939900758,5,Improving
lower secondary,Burundi,2015,56.97777939900758,L,59.983367715603485,3,Improving
lower secondary,Burundi,2016,59.983367715603485,L,56.69021207847087,-3,Worsening
lower secondary,Burundi,2017,56.69021207847087,L,52.179151617151255,-5,Worsening
lower secondary,Burundi,2018,52.179151617151255,L,48.74526710895,-3,Worsening
lower secondary,Cambodia,2014,60.82581294035978,L,62.940331577833945,2,Improving
lower secondary,Cambodia,2015,62.940331577833945,LM,66.4595583779173,4,Improving
lower secondary,Cambodia,2016,66.4595583779173,LM,69.32077645060907,3,Improving
lower secondary,Cambodia,2017,69.32077645060907,LM,71.32225496874094,2,Improving
lower secondary,Cambodia,2018,71.32225496874094,LM,70.09408255516499,-1,Worsening
lower secondary,Cameroon,2014,67.7029222349005,LM,68.93421272238672,1,Improving
lower secondary,Cameroon,2015,68.93421272238672,LM,70.00029529146403,1,Improving
lower secondary,Canada,2014,99.71238634865118,H,100.87767089618782,1,Improving
lower secondary,Canada,2015,100.87767089618782,H,109.2907059845313,8,Improving
lower secondary,Canada,2016,109.2907059845313,H,110.182140554481,1,Improving
lower secondary,Canada,2017,110.182140554481,H,110.27911860637248,0,Stagnant
lower secondary,Cabo Verde,2014,114.53786906290115,LM,112.30348818517923,-2,Worsening
lower secondary,Cabo Verde,2015,112.30348818517923,LM,109.95866576948956,-2,Worsening
lower secondary,Cabo Verde,2016,109.95866576948956,LM,108.69677669651804,-1,Worsening
lower secondary,Cabo Verde,2017,108.69677669651804,LM,104.82981431321998,-4,Worsening
lower secondary,Central African Republic,2016,18.670503936146492,L,22.280907789784155,4,Improving
lower secondary,Chad,2015,25.85035096030406,L,26.42108175481938,1,Improving
lower secondary,Chad,2016,26.42108175481938,L,23.952623236613892,-2,Worsening
lower secondary,Chad,2017,23.952623236613892,L,23.578771513076845,-0,Stagnant
lower secondary,Chad,2018,23.578771513076845,L,22.9920088020835,-1,Worsening
lower secondary,Chile,2014,105.95713465844334,H,105.44459734096768,-1,Worsening
lower secondary,Chile,2015,105.44459734096768,H,104.23957264217438,-1,Worsening
lower secondary,Chile,2016,104.23957264217438,H,102.60946402248634,-2,Worsening
lower secondary,Chile,2017,102.60946402248634,H,101.85980174846556,-1,Worsening
lower secondary,China,2014,88.18185181083685,UM,88.40275046413589,0,Stagnant
lower secondary,China,2015,88.40275046413589,UM,87.71473861456754,-1,Worsening
lower secondary,China,2016,87.71473861456754,UM,88.5099047568699,1,Improving
lower secondary,China,2017,88.5099047568699,UM,90.37277196681671,2,Improving
lower secondary,China,2018,90.37277196681671,UM,94.35507256586465,4,Improving
lower secondary,Colombia,2014,103.35416682076051,UM,102.94027565084227,-0,Stagnant
lower secondary,Colombia,2015,102.94027565084227,UM,102.9909194199917,0,Stagnant
lower secondary,Colombia,2016,102.9909194199917,UM,104.18397822007061,1,Improving
lower secondary,Colombia,2017,104.18397822007061,UM,106.97224919178853,3,Improving
lower secondary,Colombia,2018,106.97224919178853,UM,110.70908207103878,4,Improving
lower secondary,Comoros,2017,62.36565127805312,L,69.21922945789294,7,Improving
lower secondary,Costa Rica,2014,133.00938889803987,UM,132.60038414972738,-0,Stagnant
lower secondary,Costa Rica,2015,132.60038414972738,UM,133.13828163306843,1,Improving
lower secondary,Costa Rica,2016,133.13828163306843,UM,135.13594221697562,2,Improving
lower secondary,Costa Rica,2017,135.13594221697562,UM,137.32426346318601,2,Improving
lower secondary,Costa Rica,2018,137.32426346318601,UM,139.8687417963623,3,Improving
lower secondary,Côte d'Ivoire,2014,48.161840459194934,LM,52.97199680045559,5,Improving
lower secondary,Côte d'Ivoire,2015,52.97199680045559,LM,56.69498218579426,4,Improving
lower secondary,Côte d'Ivoire,2016,56.69498218579426,LM,61.03498337792564,4,Improving
lower secondary,Côte d'Ivoire,2017,61.03498337792564,LM,63.828080829763444,3,Improving
lower secondary,Côte d'Ivoire,2018,63.828080829763444,LM,68.92086713636623,5,Improving
lower secondary,Croatia,2014,103.46427205865815,H,106.42543964161464,3,Improving
lower secondary,Croatia,2015,106.42543964161464,H,109.90877614781145,3,Improving
lower secondary,Croatia,2016,109.90877614781145,UM,111.41887278829527,2,Improving
lower secondary,Croatia,2017,111.41887278829527,H,110.75597077920017,-1,Worsening
lower secondary,Cuba,2014,98.6955370623466,UM,99.71959529722653,1,Improving
lower secondary,Cuba,2015,99.71959529722653,UM,100.50839554577315,1,Improving
lower secondary,Cuba,2016,100.50839554577315,UM,100.94155719073854,0,Stagnant
lower secondary,Cuba,2017,100.94155719073854,UM,98.24174325044008,-3,Worsening
lower secondary,Cuba,2018,98.24174325044008,UM,93.85613437651192,-4,Worsening
lower secondary,Cyprus,2014,100.53450828849002,H,99.5963599001908,-1,Worsening
lower secondary,Cyprus,2015,99.5963599001908,H,98.80610379435137,-1,Worsening
lower secondary,Cyprus,2016,98.80610379435137,H,100.37998252080405,2,Improving
lower secondary,Cyprus,2017,100.37998252080405,H,101.07000226056815,1,Improving
lower secondary,Denmark,2014,116.25315290258851,H,117.10471483258225,1,Improving
lower secondary,Denmark,2015,117.10471483258225,H,118.4242956010805,1,Improving
lower secondary,Denmark,2016,118.4242956010805,H,119.03326429266588,1,Improving
lower secondary,Denmark,2017,119.03326429266588,H,120.93063022737674,2,Improving
lower secondary,Djibouti,2014,51.027711884161306,LM,51.94965280155589,1,Improving
lower secondary,Djibouti,2015,51.94965280155589,LM,53.46982404209834,2,Improving
lower secondary,Djibouti,2016,53.46982404209834,LM,53.85336402607964,0,Stagnant
lower secondary,Djibouti,2017,53.85336402607964,LM,56.7647549183061,3,Improving
lower secondary,Djibouti,2018,56.7647549183061,LM,58.742544382850326,2,Improving
lower secondary,Dominica,2014,102.33868695407158,UM,108.31091180866966,6,Improving
lower secondary,Dominican Republic,2014,89.45330731856612,UM,89.27549368068357,-0,Stagnant
lower secondary,Dominican Republic,2015,89.27549368068357,UM,90.70617703247719,1,Improving
lower secondary,Dominican Republic,2016,90.70617703247719,UM,91.42442779126317,1,Improving
lower secondary,Dominican Republic,2017,91.42442779126317,UM,91.36260564831994,-0,Stagnant
lower secondary,Dominican Republic,2018,91.36260564831994,UM,92.67547617193247,1,Improving
lower secondary,Ecuador,2014,115.4220587509045,UM,112.19620824426626,-3,Worsening
lower secondary,Ecuador,2015,112.19620824426626,UM,108.7279154988442,-3,Worsening
lower secondary,Ecuador,2016,108.7279154988442,UM,105.34266812531766,-3,Worsening
lower secondary,Ecuador,2017,105.34266812531766,UM,105.33531766087354,-0,Stagnant
lower secondary,El Salvador,2014,96.45710090570165,LM,94.44596528018099,-2,Worsening
lower secondary,El Salvador,2015,94.44596528018099,LM,91.96226425205036,-2,Worsening
lower secondary,El Salvador,2016,91.96226425205036,LM,87.95110448899935,-4,Worsening
lower secondary,El Salvador,2017,87.95110448899935,LM,87.0862861642409,-1,Worsening
lower secondary,Eritrea,2014,71.06391334227837,L,65.13347331862602,-6,Worsening
lower secondary,Eritrea,2017,63.06152889002329,L,66.20292672554544,3,Improving
lower secondary,Estonia,2014,107.95114216924071,H,107.4115778836437,-1,Worsening
lower secondary,Estonia,2015,107.4115778836437,H,106.62379962935924,-1,Worsening
lower secondary,Estonia,2016,106.62379962935924,H,104.77542738543886,-2,Worsening
lower secondary,Estonia,2017,104.77542738543886,H,103.61470060670008,-1,Worsening
lower secondary,Eswatini,2014,82.95545545545545,LM,85.15792357893687,2,Improving
lower secondary,Eswatini,2015,85.15792357893687,LM,89.00120096076861,4,Improving
lower secondary,Ethiopia,2014,41.64031301838939,L,42.94131216415097,1,Improving
lower secondary,Fiji,2015,109.39460026035064,UM,107.89799124302284,-1,Worsening
lower secondary,Finland,2014,101.85453327200769,H,101.83938755587525,-0,Stagnant
lower secondary,Finland,2015,101.83938755587525,H,101.52626725999232,-0,Stagnant
lower secondary,Finland,2016,101.52626725999232,H,102.05278256537697,1,Improving
lower secondary,Finland,2017,102.05278256537697,H,103.52976078411238,1,Improving
lower secondary,France,2014,100.47039220251195,H,100.80233685011282,0,Stagnant
lower secondary,France,2015,100.80233685011282,H,101.01219171461457,0,Stagnant
lower secondary,France,2016,101.01219171461457,H,101.1446101466708,0,Stagnant
lower secondary,France,2017,101.1446101466708,H,101.37793539212068,0,Stagnant
lower secondary,Georgia,2014,102.5117614225341,LM,103.95882405557708,1,Improving
lower secondary,Georgia,2015,103.95882405557708,UM,104.48491313623896,1,Improving
lower secondary,Georgia,2016,104.48491313623896,LM,108.08297952383512,4,Improving
lower secondary,Georgia,2017,108.08297952383512,LM,111.13453155337972,3,Improving
lower secondary,Georgia,2018,111.13453155337972,UM,108.14403783225843,-3,Worsening
lower secondary,Germany,2014,98.122052215885,H,97.35803553673246,-1,Worsening
lower secondary,Germany,2015,97.35803553673246,H,97.74204317043107,0,Stagnant
lower secondary,Germany,2016,97.74204317043107,H,98.52567029994344,1,Improving
lower secondary,Germany,2017,98.52567029994344,H,98.4351457735905,-0,Stagnant
lower secondary,Ghana,2014,81.15228100235596,LM,86.47667957339856,5,Improving
lower secondary,Ghana,2015,86.47667957339856,LM,86.15889133909592,-0,Stagnant
lower secondary,Ghana,2016,86.15889133909592,LM,85.0631914076795,-1,Worsening
lower secondary,Ghana,2017,85.0631914076795,LM,85.42261618157366,0,Stagnant
lower secondary,Ghana,2018,85.42261618157366,LM,85.42359491021301,0,Stagnant
lower secondary,Gibraltar,2016,130.86680761099365,H,143.71002132196162,13,Improving
lower secondary,Greece,2014,97.07058242843041,H,100.01122481432286,3,Improving
lower secondary,Greece,2015,100.01122481432286,H,101.18698936334208,1,Improving
lower secondary,Greece,2016,101.18698936334208,H,102.09596517240291,1,Improving
lower secondary,Greece,2017,102.09596517240291,H,101.39117563121928,-1,Worsening
lower secondary,Grenada,2014,117.95127795527156,UM,114.3305439330544,-4,Worsening
lower secondary,Grenada,2015,114.3305439330544,UM,120.31898623552546,6,Improving
lower secondary,Grenada,2016,120.31898623552546,UM,117.3476222371065,-3,Worsening
lower secondary,Grenada,2017,117.3476222371065,UM,123.84003535130358,6,Improving
lower secondary,Guatemala,2014,67.5978665044896,LM,70.84413063459166,3,Improving
lower secondary,Guatemala,2015,70.84413063459166,LM,69.44060903296365,-1,Worsening
lower secondary,Guatemala,2016,69.44060903296365,LM,68.44699531356994,-1,Worsening
